
Timeframe & Parameter Performance (sorted by total return):
|      | start               | end                 |   lookback |   z_enter |   z_exit |   max_holding |   total_return |       sharpe |            max_dd | pair      |
| 7299 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         10 |       2   |      1   |            10 |   -0.867878    |  -4.82808    |      -8.67878e+09 | AAPL,SHEL |
| 7300 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         10 |       2   |      1   |            20 |   -0.868102    |  -4.84273    |      -8.68102e+09 | AAPL,SHEL |
| 7301 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         10 |       2   |      1   |            10 |   -0.868102    |  -4.84273    |      -8.68102e+09 | AAPL,SHEL |
| 1433 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.868103    |  -5.10151    |      -8.76928e+09 | SHEL,VLO  |
| 1434 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.868142    |  -5.06537    |      -8.68142e+09 | SHEL,VLO  |
| 1435 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         20 |       2   |      1   |            20 |   -0.868243    |  -4.94549    |      -8.68243e+09 | SHEL,VLO  |
| 7302 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.868269    |  -4.60351    |      -8.68269e+09 | AAPL,SHEL |
| 1436 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       2   |      1   |            20 |   -0.868629    |  -4.37231    |      -8.68629e+09 | SHEL,VLO  |
| 1437 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       2   |      1   |            10 |   -0.868629    |  -4.37231    |      -8.68629e+09 | SHEL,VLO  |
| 1438 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         20 |       2   |      1   |            10 |   -0.86879     |  -4.9223     |      -8.6879e+09  | SHEL,VLO  |
| 4355 | 2020-03-31 00:00:00 | 2021-03-31 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.868844    |  -4.47112    |    -203.934       | VLO,XOM   |
| 1439 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.869349    |  -3.67851    |      -8.73813e+09 | SHEL,VLO  |
| 1440 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         20 |       2   |      1   |             5 |   -0.870064    |  -4.22383    |      -7.34712e+07 | SHEL,VLO  |
| 1441 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.870422    |  -5.1391     |      -8.70422e+09 | SHEL,VLO  |
| 4356 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.871571    |  -4.99       |      -8.71571e+09 | VLO,XOM   |
| 4358 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.871746    |  -5.1776     |      -8.72779e+09 | VLO,XOM   |
| 4357 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.871746    |  -5.1776     |      -8.72779e+09 | VLO,XOM   |
| 4359 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.872696    |  -4.40613    |      -8.72696e+09 | VLO,XOM   |
| 7303 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         30 |       2   |      1   |            10 |   -0.872912    |  -5.45028    |      -8.72912e+09 | AAPL,SHEL |
| 1442 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.873562    |  -4.59141    |      -8.73562e+09 | SHEL,VLO  |
| 1443 | 2023-10-12 00:00:00 | 2024-10-11 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.873606    |  -4.56437    |      -8.73606e+09 | SHEL,VLO  |
| 4360 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.874146    |  -5.35466    |      -8.74146e+09 | VLO,XOM   |
| 4361 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.874682    |  -4.42109    |      -8.74682e+09 | VLO,XOM   |
| 1444 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       2   |      1   |            20 |   -0.874812    |  -4.85585    |      -8.74812e+09 | SHEL,VLO  |
| 1445 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.875057    |  -4.81161    |      -8.75057e+09 | SHEL,VLO  |
| 4362 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.875593    |  -5.02306    |      -8.75593e+09 | VLO,XOM   |
| 1446 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2   |      1   |             5 |   -0.875653    |  -5.54514    |      -8.75653e+09 | SHEL,VLO  |
| 1448 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2   |      1   |            10 |   -0.875774    |  -5.54846    |      -8.75774e+09 | SHEL,VLO  |
| 1447 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2   |      1   |            20 |   -0.875774    |  -5.54846    |      -8.75774e+09 | SHEL,VLO  |
| 1449 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       2   |      1   |            10 |   -0.876085    |  -4.85325    |      -8.76085e+09 | SHEL,VLO  |
| 4363 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.876205    |  -4.60317    |      -8.76205e+09 | VLO,XOM   |
| 4365 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         20 |       2   |      1   |            10 |   -0.876434    |  -4.97235    |      -8.76434e+09 | VLO,XOM   |
| 4364 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         20 |       2   |      1   |            20 |   -0.876434    |  -4.97235    |      -8.76434e+09 | VLO,XOM   |
| 1450 | 2023-10-12 00:00:00 | 2024-10-11 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.87671     |  -4.56079    |      -8.7671e+09  | SHEL,VLO  |
| 7304 | 2020-04-30 00:00:00 | 2021-04-30 00:00:00 |         10 |       2   |      1   |             5 |   -0.87698     |  -4.31256    |      -8.79196e+09 | AAPL,SHEL |
| 1451 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -0.877371    |  -5.26016    |      -8.77371e+09 | SHEL,VLO  |
| 4366 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         30 |       2   |      0.5 |             5 |   -0.877408    |  -5.01877    |      -8.77408e+09 | VLO,XOM   |
| 7305 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         10 |       2   |      1   |            10 |   -0.877636    |  -5.08014    |      -8.77636e+09 | AAPL,SHEL |
| 7306 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         10 |       2   |      1   |            20 |   -0.877636    |  -5.08014    |      -8.77636e+09 | AAPL,SHEL |
| 4367 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2   |      1   |            20 |   -0.877865    |  -5.37971    |      -8.77865e+09 | VLO,XOM   |
| 4368 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2   |      1   |            10 |   -0.877865    |  -5.37971    |      -8.77865e+09 | VLO,XOM   |
| 1452 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       2   |      1   |            20 |   -0.878343    |  -4.92884    |      -8.78343e+09 | SHEL,VLO  |
| 1453 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2   |      1   |             5 |   -0.878467    |  -5.03536    |      -8.78467e+09 | SHEL,VLO  |
| 4369 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         20 |       2   |      1   |             5 |   -0.879067    |  -4.46102    |      -8.79067e+09 | VLO,XOM   |
| 1454 | 2020-03-31 00:00:00 | 2021-03-31 00:00:00 |         30 |       1.5 |      1   |             5 |   -0.879115    |  -4.3312     |      -8.79496e+09 | SHEL,VLO  |
| 1455 | 2020-03-31 00:00:00 | 2021-03-31 00:00:00 |         30 |       1.5 |      1   |            10 |   -0.879115    |  -4.3312     |      -8.79496e+09 | SHEL,VLO  |
| 1456 | 2020-03-31 00:00:00 | 2021-03-31 00:00:00 |         30 |       1.5 |      1   |            20 |   -0.879115    |  -4.3312     |      -8.79496e+09 | SHEL,VLO  |
| 4370 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         20 |       2   |      0.5 |             5 |   -0.87931     |  -4.83017    |      -8.7931e+09  | VLO,XOM   |
| 7307 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         20 |       2   |      1   |             5 |   -0.879626    |  -4.78693    |      -8.79626e+09 | AAPL,SHEL |
| 7308 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         10 |       2   |      1   |             5 |   -0.879892    |  -4.25999    |      -8.79892e+09 | AAPL,SHEL |
| 1458 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2   |      1   |            20 |   -0.880108    |  -5.0381     |      -8.80108e+09 | SHEL,VLO  |
| 1457 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2   |      1   |            10 |   -0.880108    |  -5.0381     |      -8.80108e+09 | SHEL,VLO  |
| 4371 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.880488    |  -4.73321    |      -8.80488e+09 | VLO,XOM   |
| 1459 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.881047    |  -3.96268    |      -8.81047e+09 | SHEL,VLO  |
| 1460 | 2022-11-16 00:00:00 | 2023-11-16 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.881119    |  -4.7085     |      -8.81119e+09 | SHEL,VLO  |
| 4372 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.881173    |  -4.74794    |      -8.81173e+09 | VLO,XOM   |
| 1461 | 2020-12-26 00:00:00 | 2021-12-26 00:00:00 |         10 |       2   |      1   |            20 |   -0.881301    |  -4.55025    |      -8.81301e+09 | SHEL,VLO  |
| 1462 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       2   |      1   |            10 |   -0.882049    |  -4.93558    |      -8.82049e+09 | SHEL,VLO  |
| 7309 | 2020-04-30 00:00:00 | 2021-04-30 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -0.882545    |  -4.32868    |      -8.85566e+09 | AAPL,SHEL |
| 1463 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.882804    |  -4.07818    |      -8.82804e+09 | SHEL,VLO  |
| 4373 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2   |      1   |            20 |   -0.883483    |  -5.13075    |    -256.362       | VLO,XOM   |
| 4374 | 2021-09-22 00:00:00 | 2022-09-22 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.883501    |  -5.07969    |      -8.92866e+09 | VLO,XOM   |
| 1464 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         20 |       2   |      1   |            20 |   -0.883509    |  -4.29505    |      -8.83509e+09 | SHEL,VLO  |
| 1465 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         20 |       2   |      1   |            10 |   -0.883509    |  -4.29505    |      -8.83509e+09 | SHEL,VLO  |
| 1466 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -0.883987    |  -5.22552    |      -8.83987e+09 | SHEL,VLO  |
| 4375 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         10 |       2   |      0.5 |            10 |   -0.884129    |  -4.82824    |      -9.31644e+09 | VLO,XOM   |
| 1467 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         10 |       2   |      1   |             5 |   -0.884131    |  -4.47891    |    -126.484       | SHEL,VLO  |
| 1469 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.884714    |  -4.24137    |      -4.93835e+08 | SHEL,VLO  |
| 1468 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.884714    |  -4.24137    |      -4.93835e+08 | SHEL,VLO  |
| 1471 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.885215    |  -4.72462    |      -8.85215e+09 | SHEL,VLO  |
| 1470 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.885215    |  -4.72462    |      -8.85215e+09 | SHEL,VLO  |
| 4376 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.885576    |  -4.76308    |      -8.85576e+09 | VLO,XOM   |
| 7310 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         20 |       2   |      0.5 |             5 |   -0.885726    |  -4.8501     |      -8.85726e+09 | AAPL,SHEL |
| 7311 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.885729    |  -5.17935    |      -8.85729e+09 | AAPL,SHEL |
| 4377 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.885941    |  -4.32355    |      -8.85941e+09 | VLO,XOM   |
| 7312 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         10 |       2   |      1   |             5 |   -0.886242    |  -4.91788    |      -8.86242e+09 | AAPL,SHEL |
| 7313 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         20 |       2   |      1   |             5 |   -0.886407    |  -5.05511    |      -8.86407e+09 | AAPL,SHEL |
| 7315 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         10 |       2   |      1   |            20 |   -0.886452    |  -4.27944    |      -8.96002e+09 | AAPL,SHEL |
| 7314 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         10 |       2   |      1   |            10 |   -0.886452    |  -4.27944    |      -8.96002e+09 | AAPL,SHEL |
| 7318 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         10 |       2   |      1   |            20 |   -0.886529    |  -4.76381    |      -8.86529e+09 | AAPL,SHEL |
| 7316 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         10 |       2   |      1   |             5 |   -0.886529    |  -4.76381    |      -8.86529e+09 | AAPL,SHEL |
| 7317 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         10 |       2   |      1   |            10 |   -0.886529    |  -4.76381    |      -8.86529e+09 | AAPL,SHEL |
| 4378 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         20 |       2   |      1   |            20 |   -0.886729    |  -5.38009    |      -8.86729e+09 | VLO,XOM   |
| 4379 | 2024-06-08 00:00:00 | 2025-06-08 00:00:00 |         20 |       2   |      1   |            10 |   -0.886729    |  -5.38009    |      -8.86729e+09 | VLO,XOM   |
| 4380 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.887097    |  -4.32942    |      -8.87097e+09 | VLO,XOM   |
| 1472 | 2021-06-24 00:00:00 | 2022-06-24 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.887207    |  -3.79661    |      -8.87207e+09 | SHEL,VLO  |
| 1473 | 2020-12-26 00:00:00 | 2021-12-26 00:00:00 |         10 |       2   |      1   |            10 |   -0.887477    |  -4.57863    |      -8.87477e+09 | SHEL,VLO  |
| 4381 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         30 |       2   |      0.5 |            10 |   -0.887596    |  -4.84244    |      -8.87596e+09 | VLO,XOM   |
| 7319 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         10 |       2   |      0.5 |             5 |   -0.887706    |  -4.10033    |      -1.06992e+08 | AAPL,SHEL |
| 7320 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       2   |      1   |            20 |   -0.887941    |  -5.50921    |      -8.87941e+09 | AAPL,SHEL |
| 1474 | 2020-04-30 00:00:00 | 2021-04-30 00:00:00 |         20 |       2   |      0.5 |             5 |   -0.888224    |  -3.84977    |      -8.88224e+09 | SHEL,VLO  |
| 1475 | 2022-11-16 00:00:00 | 2023-11-16 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.888227    |  -5.03914    |      -8.88227e+09 | SHEL,VLO  |
| 1476 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -0.888409    |  -3.10181    |      -9.04566e+09 | SHEL,VLO  |
| 1477 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         30 |       1.5 |      1   |            10 |   -0.88882     |  -5.21841    |      -8.8882e+09  | SHEL,VLO  |
| 1478 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         30 |       1.5 |      1   |             5 |   -0.88882     |  -5.21841    |      -8.8882e+09  | SHEL,VLO  |
| 1479 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         30 |       1.5 |      1   |            20 |   -0.88882     |  -5.21841    |      -8.8882e+09  | SHEL,VLO  |
| 1480 | 2020-03-01 00:00:00 | 2021-03-01 00:00:00 |         20 |       2   |      1   |            10 |   -0.889289    |  -4.27366    |      -7.34712e+07 | SHEL,VLO  |
| 4382 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2   |      1   |            10 |   -0.889349    |  -5.13188    |    -258.057       | VLO,XOM   |
| 4383 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       2   |      1   |            20 |   -0.889441    |  -5.29104    |      -8.89441e+09 | VLO,XOM   |
| 4384 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       2   |      1   |            10 |   -0.889441    |  -5.29104    |      -8.89441e+09 | VLO,XOM   |
| 1481 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.889588    |  -4.94368    |      -8.89588e+09 | SHEL,VLO  |
| 1482 | 2024-04-09 00:00:00 | 2025-04-09 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.890129    |  -4.73055    |      -9.3923e+09  | SHEL,VLO  |
| 4385 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         30 |       2   |      1   |            10 |   -0.890354    |  -5.15457    |      -8.90354e+09 | VLO,XOM   |
| 4386 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         30 |       2   |      1   |            20 |   -0.890354    |  -5.15457    |      -8.90354e+09 | VLO,XOM   |
| 7321 | 2020-03-31 00:00:00 | 2021-03-31 00:00:00 |         10 |       2   |      0.5 |            10 |   -0.891219    |  -4.15118    |      -8.94361e+09 | AAPL,SHEL |
| 7322 | 2021-09-22 00:00:00 | 2022-09-22 00:00:00 |         10 |       2   |      1   |             5 |   -0.891324    |  -4.78191    |      -8.91324e+09 | AAPL,SHEL |
| 1483 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         20 |       2   |      0.5 |            20 |   -0.891709    |  -4.89646    |      -8.91709e+09 | SHEL,VLO  |
| 1484 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         20 |       2   |      0.5 |            10 |   -0.891709    |  -4.89646    |      -8.91709e+09 | SHEL,VLO  |
| 7323 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         20 |       2   |      0.5 |             5 |   -0.891845    |  -4.92995    |      -8.91845e+09 | AAPL,SHEL |
| 1485 | 2020-04-30 00:00:00 | 2021-04-30 00:00:00 |         20 |       2   |      1   |            20 |   -0.89187     |  -4.09406    |      -8.9187e+09  | SHEL,VLO  |
| 7324 | 2020-01-31 00:00:00 | 2021-01-30 00:00:00 |         10 |       2   |      1   |             5 |   -0.892372    |  -4.25619    |      -1.06992e+08 | AAPL,SHEL |
| 1486 | 2020-04-30 00:00:00 | 2021-04-30 00:00:00 |         20 |       2   |      1   |             5 |   -0.892451    |  -4.12156    |      -8.92451e+09 | SHEL,VLO  |
| 4387 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         10 |       2   |      1   |             5 |   -0.892795    |  -4.99962    |      -8.92795e+09 | VLO,XOM   |
| 4388 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         30 |       2   |      0.5 |            20 |   -0.892811    |  -4.98209    |      -8.92811e+09 | VLO,XOM   |
